x,y,z,roll,pitch,yaw
0.42742159962654114,0.17553342878818512,0.5266789793968201,2.902643918991089,0.030125394463539124,0.20053891837596893
0.4274260997772217,0.1755283921957016,0.5266863107681274,2.902651786804199,0.03009028173983097,0.20053282380104065
0.4294425845146179,0.17582428455352783,0.5241031050682068,2.9152987003326416,0.020627833902835846,0.20583276450634003
0.43206217885017395,0.17657820880413055,0.519974410533905,2.9339792728424072,0.006443812046200037,0.22361961007118225
0.434344619512558,0.17764019966125488,0.5164302587509155,2.9467740058898926,-0.004377689212560654,0.23410874605178833
0.43823909759521484,0.17924411594867706,0.5108467936515808,2.9538538455963135,-0.01898585632443428,0.24947109818458557
0.4416867792606354,0.1808733195066452,0.5052157640457153,2.96075177192688,-0.02964748442173004,0.26233670115470886
0.44591379165649414,0.18298131227493286,0.4969300627708435,2.959904909133911,-0.033796630799770355,0.2753761112689972
0.4495756924152374,0.18489007651805878,0.4886106550693512,2.961233615875244,-0.031032685190439224,0.28890183568000793
0.45256364345550537,0.18626558780670166,0.47849658131599426,2.957899808883667,-0.025132011622190475,0.30246660113334656
0.45517978072166443,0.18741576373577118,0.46804240345954895,2.960484743118286,-0.013474604114890099,0.3132222592830658
0.4592275321483612,0.18866978585720062,0.45434221625328064,2.957016706466675,-0.002022618195042014,0.3203008472919464
0.4627406597137451,0.18962913751602173,0.441934734582901,2.957948923110962,0.00921530183404684,0.32457226514816284
0.46665701270103455,0.19058434665203094,0.4289473593235016,2.9645583629608154,0.02254464477300644,0.330819308757782
0.47018298506736755,0.19178509712219238,0.4162306785583496,2.968148946762085,0.035435765981674194,0.3322431147098541
0.47465765476226807,0.1927785575389862,0.4019532799720764,2.973259449005127,0.04268702119588852,0.3346143662929535
0.47968488931655884,0.19290655851364136,0.3873782157897949,2.983323097229004,0.0483841635286808,0.33971360325813293
0.48438239097595215,0.1929486095905304,0.37516847252845764,2.987920045852661,0.05438986048102379,0.33903294801712036
0.48941901326179504,0.1917411983013153,0.36141812801361084,2.9922118186950684,0.05632438883185387,0.34377041459083557
0.49417710304260254,0.18960845470428467,0.3491317927837372,2.9971039295196533,0.056395024061203,0.35170724987983704
0.4986858665943146,0.1869632601737976,0.33715692162513733,3.0007662773132324,0.058913759887218475,0.357255756855011
0.503186047077179,0.18293213844299316,0.3237910866737366,3.007524251937866,0.05981529876589775,0.36679166555404663
0.5075129270553589,0.17852841317653656,0.31125450134277344,3.011946439743042,0.06268031895160675,0.3696002960205078
